aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts,city_name
174,97.3,2025-03-02:16,60.4,19.9,107.9,73.58,19.3,2025-03-02T21:30:00,2025-03-02T16:00:00,1740931200,Kolkata
197,1169.0,2025-03-02:15,104.0,7.1,148.0,91.0,29.0,2025-03-02T20:30:00,2025-03-02T15:00:00,1740927600,Kolkata
202,78.3,2025-03-02:14,61.9,33.9,145.6,94.44,30.9,2025-03-02T19:30:00,2025-03-02T14:00:00,1740924000,Kolkata
223,137.6,2025-03-02:13,68.2,23.3,154.4,110.0,37.0,2025-03-02T18:30:00,2025-03-02T13:00:00,1740920400,Kolkata
209,1717.5,2025-03-02:12,44.8,58.3,168.8,99.5,38.3,2025-03-02T17:30:00,2025-03-02T12:00:00,1740916800,Kolkata
205,87.8,2025-03-02:11,75.4,54.2,133.6,97.0,49.0,2025-03-02T16:30:00,2025-03-02T11:00:00,1740913200,Kolkata
200,48.2,2025-03-02:10,57.2,83.4,135.2,93.23,56.6,2025-03-02T15:30:00,2025-03-02T10:00:00,1740909600,Kolkata
208,585.0,2025-03-02:09,62.0,30.6,156.0,99.0,109.0,2025-03-02T14:30:00,2025-03-02T09:00:00,1740906000,Kolkata
198,45.8,2025-03-02:08,58.5,83.7,135.0,91.54,57.2,2025-03-02T13:30:00,2025-03-02T08:00:00,1740902400,Kolkata
181,907.0,2025-03-02:07,63.0,19.0,142.0,79.0,72.0,2025-03-02T12:30:00,2025-03-02T07:00:00,1740898800,Kolkata
190,1056.9,2025-03-02:06,55.8,64.5,123.9,85.54,45.8,2025-03-02T11:30:00,2025-03-02T06:00:00,1740895200,Kolkata
173,937.0,2025-03-02:05,68.0,14.1,130.0,73.0,79.0,2025-03-02T10:30:00,2025-03-02T05:00:00,1740891600,Kolkata
168,78.2,2025-03-02:04,58.1,36.2,102.8,68.67,44.0,2025-03-02T09:30:00,2025-03-02T04:00:00,1740888000,Kolkata
167,459.0,2025-03-02:03,39.5,8.8,108.5,68.5,37.0,2025-03-02T08:30:00,2025-03-02T03:00:00,1740884400,Kolkata
155,121.7,2025-03-02:02,62.7,17.8,89.3,59.27,28.8,2025-03-02T07:30:00,2025-03-02T02:00:00,1740880800,Kolkata
135,487.3,2025-03-02:01,43.3,8.0,76.3,48.33,16.0,2025-03-02T06:30:00,2025-03-02T01:00:00,1740877200,Kolkata
151,792.7,2025-03-02:00,56.0,13.5,81.2,56.15,16.2,2025-03-02T05:30:00,2025-03-02T00:00:00,1740873600,Kolkata
157,1482.0,2025-03-01:23,52.0,8.2,114.0,61.0,25.0,2025-03-02T04:30:00,2025-03-01T23:00:00,1740870000,Kolkata
148,115.3,2025-03-01:22,49.2,18.2,79.2,53.31,17.8,2025-03-02T03:30:00,2025-03-01T22:00:00,1740866400,Kolkata
163,1482.0,2025-03-01:21,58.0,9.4,138.0,65.0,32.0,2025-03-02T02:30:00,2025-03-01T21:00:00,1740862800,Kolkata
158,123.3,2025-03-01:20,54.8,18.9,95.3,61.5,23.7,2025-03-02T01:30:00,2025-03-01T20:00:00,1740859200,Kolkata
129,0.0,2025-03-01:19,23.0,5.5,61.0,46.0,17.0,2025-03-02T00:30:00,2025-03-01T19:00:00,1740855600,Kolkata
160,104.3,2025-03-01:18,56.3,20.2,98.8,63.09,20.4,2025-03-01T23:30:00,2025-03-01T18:00:00,1740852000,Kolkata
159,584.5,2025-03-01:17,48.5,7.7,107.5,62.5,24.5,2025-03-01T22:30:00,2025-03-01T17:00:00,1740848400,Kolkata
161,104.2,2025-03-01:16,55.7,22.9,97.7,64.0,19.8,2025-03-01T21:30:00,2025-03-01T16:00:00,1740844800,Kolkata
168,685.0,2025-03-01:15,91.0,11.4,138.0,69.0,83.0,2025-03-01T20:30:00,2025-03-01T15:00:00,1740841200,Kolkata
156,58.6,2025-03-01:14,69.3,30.9,93.6,60.08,39.2,2025-03-01T19:30:00,2025-03-01T14:00:00,1740837600,Kolkata
145,0.0,2025-03-01:13,91.0,25.6,69.0,52.0,90.0,2025-03-01T18:30:00,2025-03-01T13:00:00,1740834000,Kolkata
164,14.1,2025-03-01:12,69.4,31.8,113.9,65.85,38.4,2025-03-01T17:30:00,2025-03-01T12:00:00,1740830400,Kolkata
